,ID,latitude,longitude,geometry,aoi_area,total_harvest_area,harvest_date,2020-06-03,2020-06-08,2020-06-15,2020-06-20,2020-06-27,2020-07-02,2020-07-09,2020-07-14,2020-07-21,2020-07-26,2020-08-02,2020-08-07,2020-08-14,2020-08-19,2020-08-26
12,ID12,15.961397600742677,-16.494081438384136,"POLYGON ((-16.49870961531303 15.956869272153263, -16.498776488107644 15.965861169516739, -16.48945305927497 15.965925881603667, -16.489386602099465 15.956933945910922, -16.49870961531303 15.956869272153263))",100.71000000000001,1.2,2020-08-19,0.0,0.00337603018568166,0.00337603018568166,0.004766160262138814,0.004766160262138814,0.00506404527852249,0.00506404527852249,0.00506404527852249,0.00506404527852249,0.00506404527852249,0.00506404527852249,0.006950650382285771,0.006950650382285771,0.011915400655347037,0.011915400655347037
13,ID13,15.970389513405571,-16.494148124635167,"POLYGON ((-16.498776488107644 15.965861169516739, -16.498843403566397 15.97485305910851, -16.4895195588495 15.974917809528, -16.48945305927497 15.965925881603667, -16.498776488107644 15.965861169516739))",104.14,0.03,2020-08-07,0.0,0.0,0.0,0.0,0.0,9.602458229306702e-05,9.602458229306702e-05,9.602458229306702e-05,9.602458229306702e-05,9.602458229306702e-05,9.602458229306702e-05,0.0002880737468792011,0.0002880737468792011,0.0002880737468792011,0.0002880737468792011
14,ID14,15.979381418296432,-16.494214853422232,"POLYGON ((-16.498843403566397 15.97485305910851, -16.49891036169823 15.983844940924621, -16.489586100831946 15.983909729679974, -16.4895195588495 15.974917809528, -16.498843403566397 15.97485305910851))",103.87,1.04,2020-08-07,0.0,0.0010590160777895446,0.0010590160777895446,0.0017329354000192548,0.0017329354000192548,0.0023105805333590067,0.0023105805333590067,0.0032733224222585926,0.0032733224222585926,0.004524886877828055,0.004524886877828055,0.00904977375565611,0.00904977375565611,0.010012515644555695,0.010012515644555695
15,ID15,15.988373315411309,-16.49428162475426,"POLYGON ((-16.49891036169823 15.983844940924621, -16.4989773625121 15.992836814961121, -16.48965268523121 15.992901642055628, -16.489586100831946 15.983909729679974, -16.49891036169823 15.983844940924621))",103.88000000000001,1.05,2020-06-08,0.0,0.0032730073161340006,0.0032730073161340006,0.0036580670003850593,0.0036580670003850593,0.004235656526761647,0.004235656526761647,0.00510204081632653,0.00510204081632653,0.005679630342703118,0.005679630342703118,0.007701193685021177,0.007701193685021177,0.010107816711590296,0.010107816711590296
16,ID16,15.997365204746245,-16.49434843864018,"POLYGON ((-16.4989773625121 15.992836814961121, -16.49904440601696 16.00182868121405, -16.489719312056188 16.001893546651015, -16.48965268523121 15.992901642055628, -16.4989773625121 15.992836814961121))",103.82000000000001,2.96,2020-06-03,0.009728376035445964,0.01425544211134656,0.01425544211134656,0.018397225968021576,0.018397225968021576,0.024658062030437293,0.024658062030437293,0.026873434790984394,0.026873434790984394,0.028029281448661143,0.028029281448661143,0.02851088422269312,0.02851088422269312,0.02851088422269312,0.02851088422269312
17,ID17,16.006357086297292,-16.49441529508893,"POLYGON ((-16.49904440601696 16.00182868121405, -16.499111492221786 16.010820539679465, -16.489785981315798 16.01088544346219, -16.489719312056188 16.001893546651015, -16.49904440601696 16.00182868121405))",104.0,0.8500000000000001,2020-08-07,0.0,0.000576923076923077,0.000576923076923077,0.0016346153846153845,0.0016346153846153845,0.0021153846153846153,0.0021153846153846153,0.0023076923076923075,0.0023076923076923075,0.0027884615384615383,0.0027884615384615383,0.00625,0.00625,0.008173076923076924,0.008173076923076924
18,ID18,16.015348960060496,-16.49448219410945,"POLYGON ((-16.499111492221786 16.010820539679465, -16.499178621135552 16.019812390353408, -16.489852693018957 16.019877332485205, -16.489785981315798 16.01088544346219, -16.499111492221786 16.010820539679465))",103.75,0.14,2020-07-14,0.0,0.0001927710843373494,0.0001927710843373494,0.0001927710843373494,0.0001927710843373494,0.0002891566265060241,0.0002891566265060241,0.0008674698795180724,0.0008674698795180724,0.0008674698795180724,0.0008674698795180724,0.000963855421686747,0.000963855421686747,0.001349397590361446,0.001349397590361446
19,ID19,16.02434082603192,-16.494549135710685,"POLYGON ((-16.499178621135552 16.019812390353408, -16.499245792767233 16.028804233231934, -16.489919447174593 16.028869213716103, -16.489852693018957 16.019877332485205, -16.499178621135552 16.019812390353408))",103.85000000000001,0.5800000000000001,2020-06-08,0.0,0.001348098218584497,0.001348098218584497,0.0015406836783822821,0.0015406836783822821,0.0027924891670678864,0.0027924891670678864,0.003948001925854598,0.003948001925854598,0.004044294655753491,0.004044294655753491,0.004236880115551276,0.004236880115551276,0.005584978334135773,0.005584978334135773
20,ID20,16.0333326842076,-16.4946161199016,"POLYGON ((-16.499245792767233 16.028804233231934, -16.49931300712582 16.037796068311092, -16.48998624379163 16.037861087150944, -16.489919447174593 16.028869213716103, -16.499245792767233 16.028804233231934))",100.79,0.11,2020-06-08,0.0,0.0005952971524952873,0.0005952971524952873,0.0005952971524952873,0.0005952971524952873,0.0006945133445778351,0.0006945133445778351,0.0008929457287429308,0.0008929457287429308,0.0008929457287429308,0.0008929457287429308,0.0010913781129080265,0.0010913781129080265,0.0010913781129080265,0.0010913781129080265
21,ID21,16.04232453458359,-16.494683146691152,"POLYGON ((-16.49931300712582 16.037796068311092, -16.499380264220303 16.046787895586927, -16.49005308287901 16.046852952785773, -16.48998624379163 16.037861087150944, -16.49931300712582 16.037796068311092))",69.31,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,ID22,16.051316377155953,-16.494750216088313,"POLYGON ((-16.499380264220303 16.046787895586927, -16.49944756405969 16.0557797150555, -16.490119964445682 16.055844810616655, -16.49005308287901 16.046852952785773, -16.499380264220303 16.046787895586927))",12.08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ID23,15.916502221225718,-16.48442747732954,"POLYGON ((-16.48905495189654 15.911974151059356, -16.48912119721007 15.920966125534866, -16.47979980120683 15.921030243733739, -16.479733970196598 15.912038231184244, -16.48905495189654 15.911974151059356))",3.62,1.36,2020-06-03,0.287292817679558,0.292817679558011,0.292817679558011,0.292817679558011,0.292817679558011,0.31215469613259667,0.31215469613259667,0.34254143646408836,0.34254143646408836,0.34254143646408836,0.34254143646408836,0.37292817679558005,0.37292817679558005,0.37569060773480656,0.37569060773480656
24,ID24,15.92549421088452,-16.484493536602724,"POLYGON ((-16.48912119721007 15.920966125534866, -16.489187484878272 15.929958092261732, -16.47986567430689 15.930022248537849, -16.47979980120683 15.921030243733739, -16.48912119721007 15.920966125534866))",42.57,0.35,2020-08-19,0.0,0.0009396288466055908,0.0009396288466055908,0.0011745360582569885,0.0011745360582569885,0.0011745360582569885,0.0011745360582569885,0.0037585153864223633,0.0037585153864223633,0.003993422598073761,0.003993422598073761,0.004463237021376556,0.004463237021376556,0.008221752407798918,0.008221752407798918
25,ID25,15.934486192794333,-16.48455963810257,"POLYGON ((-16.489187484878272 15.929958092261732, -16.48925381490999 15.938950051235997, -16.47993158950558 15.93901424559263, -16.47986567430689 15.930022248537849, -16.489187484878272 15.929958092261732))",95.11,1.5500000000000003,2020-08-19,0.0,0.001156555567237935,0.001156555567237935,0.0016822626432551782,0.0016822626432551782,0.00231311113447587,0.00231311113447587,0.004836505099358637,0.004836505099358637,0.006729050573020713,0.006729050573020713,0.009567868783513827,0.009567868783513827,0.016296919356534538,0.016296919356534538
26,ID26,15.943478166951204,-16.4846257818379,"POLYGON ((-16.48925381490999 15.938950051235997, -16.489320187314096 15.947942002453715, -16.479997546811706 15.94800623489412, -16.47993158950558 15.93901424559263, -16.48925381490999 15.938950051235997))",104.0,2.41,2020-08-19,0.0,0.000576923076923077,0.000576923076923077,0.002211538461538462,0.002211538461538462,0.0026923076923076926,0.0026923076923076926,0.004807692307692308,0.004807692307692308,0.009423076923076923,0.009423076923076923,0.01423076923076923,0.01423076923076923,0.02317307692307692,0.02317307692307692
27,ID27,15.952470133351175,-16.48469196781757,"POLYGON ((-16.489320187314096 15.947942002453715, -16.489386602099465 15.956933945910922, -16.480063546234085 15.956998216438368, -16.479997546811706 15.94800623489412, -16.489320187314096 15.947942002453715))",103.71000000000001,0.85,2020-07-14,0.0,0.001446340757882557,0.001446340757882557,0.002410567929804262,0.002410567929804262,0.0028926815157651145,0.0028926815157651145,0.004724713142416353,0.004724713142416353,0.005688940314338058,0.005688940314338058,0.007135281072220615,0.007135281072220615,0.00819593096133449,0.00819593096133449
28,ID28,15.961462091990308,-16.48475819605043,"POLYGON ((-16.489386602099465 15.956933945910922, -16.48945305927497 15.965925881603667, -16.48012958778154 15.965990190221433, -16.480063546234085 15.956998216438368, -16.489386602099465 15.956933945910922))",103.84,2.1900000000000004,2020-06-20,0.0,0.005296610169491526,0.005296610169491526,0.011941448382126348,0.011941448382126348,0.013000770416024654,0.013000770416024654,0.013000770416024654,0.013000770416024654,0.014252696456086287,0.014252696456086287,0.01897149460708783,0.01897149460708783,0.02109013867488444,0.02109013867488444
29,ID29,15.970454042864638,-16.48482446654532,"POLYGON ((-16.48945305927497 15.965925881603667, -16.4895195588495 15.974917809528, -16.480195671462905 15.974982156239355, -16.48012958778154 15.965990190221433, -16.48945305927497 15.965925881603667))",103.88000000000001,0.6100000000000001,2020-06-20,0.0,0.0002887947631882942,0.0002887947631882942,0.0033692722371967652,0.0033692722371967652,0.0035618020793222946,0.0035618020793222946,0.003946861763573353,0.003946861763573353,0.003946861763573353,0.003946861763573353,0.005198305737389295,0.005198305737389295,0.0058721601848286484,0.0058721601848286484
30,ID30,15.979445985970218,-16.484890779311105,"POLYGON ((-16.4895195588495 15.974917809528, -16.489586100831946 15.983909729679974, -16.48026179728701 15.983974114488193, -16.480195671462905 15.974982156239355, -16.4895195588495 15.974917809528))",104.14,0.96,2020-08-07,0.0,0.0018244670635682734,0.0018244670635682734,0.0020165162281544076,0.0020165162281544076,0.003456884962550413,0.003456884962550413,0.004321106203188017,0.004321106203188017,0.005281352026118687,0.005281352026118687,0.007970040330324564,0.007970040330324564,0.009218359900134435,0.009218359900134435
31,ID31,15.9884379213031,-16.484957134356655,"POLYGON ((-16.489586100831946 15.983909729679974, -16.48965268523121 15.992901642055628, -16.480327965262706 15.992966064963992, -16.48026179728701 15.983974114488193, -16.489586100831946 15.983909729679974))",103.88000000000001,0.7500000000000001,2020-06-20,0.0,0.003176742395071236,0.003176742395071236,0.006642279553330766,0.006642279553330766,0.006834809395456295,0.006834809395456295,0.0070273392375818245,0.0070273392375818245,0.0070273392375818245,0.0070273392375818245,0.007219869079707354,0.007219869079707354,0.007219869079707354,0.007219869079707354
32,ID32,15.997429848859332,-16.48502353169085,"POLYGON ((-16.48965268523121 15.992901642055628, -16.489719312056188 16.001893546651015, -16.480394175398835 16.001958007662804, -16.480327965262706 15.992966064963992, -16.48965268523121 15.992901642055628))",103.88000000000001,1.1600000000000001,2020-06-03,0.010011551790527531,0.010107816711590296,0.010107816711590296,0.01039661147477859,0.01039661147477859,0.01039661147477859,0.01039661147477859,0.010589141316904119,0.010589141316904119,0.010589141316904119,0.010589141316904119,0.010781671159029648,0.010781671159029648,0.011166730843280707,0.011166730843280707
33,ID33,16.00642176863497,-16.485089971322562,"POLYGON ((-16.489719312056188 16.001893546651015, -16.489785981315798 16.01088544346219, -16.480460427704255 16.010949942580684, -16.480394175398835 16.001958007662804, -16.489719312056188 16.001893546651015))",103.94000000000001,0.060000000000000005,2020-06-20,0.0,0.0,0.0,0.00019241870309794111,0.00019241870309794111,0.00038483740619588223,0.00038483740619588223,0.0004810467577448528,0.0004810467577448528,0.0004810467577448528,0.0004810467577448528,0.0005772561092938234,0.0005772561092938234,0.0005772561092938234,0.0005772561092938234
34,ID34,16.015413680626054,-16.48515645326068,"POLYGON ((-16.489785981315798 16.01088544346219, -16.489852693018957 16.019877332485205, -16.480526722187832 16.01994186971368, -16.480460427704255 16.010949942580684, -16.489785981315798 16.01088544346219))",104.09,0.11,2020-07-14,0.0,0.0,0.0,0.0,0.0,9.607070804111826e-05,9.607070804111826e-05,0.0008646363723700643,0.0008646363723700643,0.0008646363723700643,0.0008646363723700643,0.0010567777884523007,0.0010567777884523007,0.0010567777884523007,0.0010567777884523007
35,ID35,16.02440558482865,-16.485222977514095,"POLYGON ((-16.489852693018957 16.019877332485205, -16.489919447174593 16.028869213716103, -16.480593058858428 16.02893378905786, -16.480526722187832 16.01994186971368, -16.489852693018957 16.019877332485205))",103.82000000000001,0.06999999999999999,2020-07-14,0.0,0.00019264110961279135,0.00019264110961279135,0.000288961664419187,0.000288961664419187,0.000288961664419187,0.000288961664419187,0.000577923328838374,0.000577923328838374,0.000577923328838374,0.000577923328838374,0.0006742438836447697,0.0006742438836447697,0.0006742438836447697,0.0006742438836447697
36,ID36,16.033397481238804,-16.485289544091717,"POLYGON ((-16.489919447174593 16.028869213716103, -16.48998624379163 16.037861087150944, -16.480659437724928 16.037925700609268, -16.480593058858428 16.02893378905786, -16.489919447174593 16.028869213716103))",103.77000000000001,1.4000000000000001,2020-08-07,0.0,0.0015418714464681506,0.0015418714464681506,0.003469210754553339,0.003469210754553339,0.004721981304808711,0.004721981304808711,0.005685650958851305,0.005685650958851305,0.007612990266936494,0.007612990266936494,0.010600366194468535,0.010600366194468535,0.013491375156596317,0.013491375156596317
37,ID37,16.04238936985257,-16.485356153002442,"POLYGON ((-16.48998624379163 16.037861087150944, -16.49005308287901 16.046852952785773, -16.480725858796205 16.046917604363955, -16.480659437724928 16.037925700609268, -16.48998624379163 16.037861087150944))",103.87,1.09,2020-08-19,0.0,0.0023105805333590067,0.0023105805333590067,0.00346587080003851,0.00346587080003851,0.005102532011167806,0.005102532011167806,0.005776451333397516,0.005776451333397516,0.00616154808895735,0.00616154808895735,0.007028015788966978,0.007028015788966978,0.010493886589005488,0.010493886589005488
38,ID38,16.05138125066601,-16.48542280425519,"POLYGON ((-16.49005308287901 16.046852952785773, -16.490119964445682 16.055844810616655, -16.480792322081154 16.05590950031799, -16.480725858796205 16.046917604363955, -16.49005308287901 16.046852952785773))",96.18,0.18,2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005198585984612185,0.0005198585984612185,0.0006238303181534623,0.0006238303181534623,0.0013516323559991683,0.0013516323559991683,0.0018714909544603868,0.0018714909544603868
39,ID39,16.06037312367518,-16.485489497858882,"POLYGON ((-16.490119964445682 16.055844810616655, -16.490186888500592 16.064836660639642, -16.48085882758867 16.064901388467423, -16.480792322081154 16.05590950031799, -16.490119964445682 16.055844810616655))",24.02,0.05,2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008326394671107411,0.0008326394671107411,0.002081598667776853,0.002081598667776853,0.002081598667776853,0.002081598667776853
40,ID40,15.907574083949308,-16.475040664442876,"POLYGON ((-16.47966818126739 15.903046210893322, -16.479733970196598 15.912038231184244, -16.470412946155854 15.91210190926516, -16.470347571274004 15.903109851142341, -16.47966818126739 15.903046210893322))",4.55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,ID41,15.916566119306081,-16.475106267322893,"POLYGON ((-16.479733970196598 15.912038231184244, -16.47979980120683 15.921030243733739, -16.470478362853942 15.921093959649777, -16.470412946155854 15.91210190926516, -16.479733970196598 15.912038231184244))",77.32000000000001,1.44,2020-06-03,0.013450594930160372,0.013579927573719607,0.013579927573719607,0.013838592860838075,0.013838592860838075,0.014226590791515777,0.014226590791515777,0.014485256078634247,0.014485256078634247,0.01487325400931195,0.01487325400931195,0.01668391101914123,0.01668391101914123,0.018623900672529746,0.018623900672529746
42,ID42,15.925558146921055,-16.47517191215593,"POLYGON ((-16.47979980120683 15.921030243733739, -16.47986567430689 15.930022248537849, -16.470543821377007 15.930086002292258, -16.470478362853942 15.921093959649777, -16.47979980120683 15.921030243733739))",103.88000000000001,2.15,2020-07-14,0.0,0.0032730073161340006,0.0032730073161340006,0.0037543319214478244,0.0037543319214478244,0.004909510974201001,0.004909510974201001,0.010107816711590296,0.010107816711590296,0.015017327685791296,0.015017327685791296,0.01655756642279553,0.01655756642279553,0.020696958028494413,0.020696958028494413
43,ID43,15.934550166790306,-16.475237598950756,"POLYGON ((-16.47986567430689 15.930022248537849, -16.47993158950558 15.93901424559263, -16.4706093217338 15.939078037188649, -16.470543821377007 15.930086002292258, -16.47986567430689 15.930022248537849))",103.84,2.09,2020-07-14,0.0,0.0026001540832049307,0.0026001540832049307,0.002889060092449923,0.002889060092449923,0.007030046224961478,0.007030046224961478,0.012904468412942988,0.012904468412942988,0.01483050847457627,0.01483050847457627,0.01627503852080123,0.01627503852080123,0.020127118644067795,0.020127118644067795
44,ID44,15.943542178909867,-16.47530332771615,"POLYGON ((-16.47993158950558 15.93901424559263, -16.479997546811706 15.94800623489412, -16.47067486393307 15.948070064334997, -16.4706093217338 15.939078037188649, -16.47993158950558 15.93901424559263))",103.86,1.4400000000000002,2020-08-19,0.0,0.0005777007510109764,0.0005777007510109764,0.002695936838051223,0.002695936838051223,0.004429039091084152,0.004429039091084152,0.005680724051607934,0.005680724051607934,0.007028692470633546,0.007028692470633546,0.008761794723666474,0.008761794723666474,0.013864818024263433,0.013864818024263433
45,ID45,15.952534183275786,-16.4753690984609,"POLYGON ((-16.479997546811706 15.94800623489412, -16.480063546234085 15.956998216438368, -16.470740447983584 15.957062083727353, -16.47067486393307 15.948070064334997, -16.479997546811706 15.94800623489412))",104.14,1.35,2020-08-19,0.0,0.0023045899750336087,0.0023045899750336087,0.003264835797964279,0.003264835797964279,0.006049548684463223,0.006049548684463223,0.00614557326675629,0.00614557326675629,0.0067217207605146925,0.0067217207605146925,0.007970040330324564,0.007970040330324564,0.01296331860956405,0.01296331860956405
46,ID46,15.961526179884125,-16.475434911193787,"POLYGON ((-16.480063546234085 15.956998216438368, -16.48012958778154 15.965990190221433, -16.470806073894106 15.966054095361779, -16.470740447983584 15.957062083727353, -16.480063546234085 15.956998216438368))",103.73,0.17,2020-06-20,0.0,0.0,0.0,0.0008676371348693725,0.0008676371348693725,0.0008676371348693725,0.0008676371348693725,0.0011568495131591633,0.0011568495131591633,0.0011568495131591633,0.0011568495131591633,0.0013496577653523572,0.0013496577653523572,0.001638870143642148,0.001638870143642148
47,ID47,15.970518168730925,-16.47550076592363,"POLYGON ((-16.48012958778154 15.965990190221433, -16.480195671462905 15.974982156239355, -16.470871741673413 15.975046099234314, -16.470806073894106 15.966054095361779, -16.48012958778154 15.965990190221433))",102.83,0.15000000000000002,2020-07-02,0.0,9.724788485850433e-05,9.724788485850433e-05,0.00029174365457551295,0.00029174365457551295,0.001166974618302052,0.001166974618302052,0.001166974618302052,0.001166974618302052,0.001166974618302052,0.001166974618302052,0.001166974618302052,0.001166974618302052,0.001458718272877565,0.001458718272877565
48,ID48,15.979510149812231,-16.47556666265921,"POLYGON ((-16.480195671462905 15.974982156239355, -16.48026179728701 15.983974114488193, -16.470937451330286 15.984038095341015, -16.470871741673413 15.975046099234314, -16.480195671462905 15.974982156239355))",103.82000000000001,0.41,2020-06-08,0.0,0.002119052205740705,0.002119052205740705,0.0029859371989982664,0.0029859371989982664,0.003082257753804662,0.003082257753804662,0.0032748988634174535,0.0032748988634174535,0.003371219418223849,0.003371219418223849,0.003949142747062223,0.003949142747062223,0.003949142747062223,0.003949142747062223
49,ID49,15.98850212312412,-16.475632601409366,"POLYGON ((-16.48026179728701 15.983974114488193, -16.480327965262706 15.992966064963992, -16.471003202873508 15.993030083677935, -16.470937451330286 15.984038095341015, -16.48026179728701 15.983974114488193))",104.05000000000001,0.23,2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61076405574243e-05,9.61076405574243e-05,9.61076405574243e-05,9.61076405574243e-05,0.002210475732820759,0.002210475732820759
50,ID50,15.997494088662615,-16.475698582182893,"POLYGON ((-16.480327965262706 15.992966064963992, -16.480394175398835 16.001958007662804, -16.471068996311875 16.002022064241128, -16.471003202873508 15.993030083677935, -16.480327965262706 15.992966064963992))",103.89,1.27,2020-06-03,0.010010588122052171,0.010106843777071904,0.010106843777071904,0.010395610742131101,0.010395610742131101,0.010395610742131101,0.010395610742131101,0.010395610742131101,0.010395610742131101,0.010588122052170565,0.010588122052170565,0.010588122052170565,0.010588122052170565,0.012224468187506016,0.012224468187506016
51,ID51,16.006486046423795,-16.47576460498863,"POLYGON ((-16.480394175398835 16.001958007662804, -16.480460427704255 16.010949942580684, -16.47113483165419 16.011014037026655, -16.471068996311875 16.002022064241128, -16.480394175398835 16.001958007662804))",103.89,0.02,2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019251131003946483,0.00019251131003946483,0.00019251131003946483,0.00019251131003946483,0.00019251131003946483,0.00019251131003946483
